Timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
02/01/2023 14:00,0.835906976,0.368022036,234.3793907,7.054877304,0,1,3
02/01/2023 15:00,1.598430618,0.330740357,240.5127072,2.777994464,2,4,1
02/01/2023 16:00,1.86923329,0.217538775,231.5636046,4.160203659,1,0,2
02/01/2023 17:00,1.585684141,0.327660077,244.1560555,5.703642933,0,1,3
02/01/2023 18:00,1.442175859,0.419548065,244.3577798,4.226669931,2,1,1
02/01/2023 19:00,1.349448152,0.240337094,241.6358528,4.368816458,3,0,1
02/01/2023 20:00,0.760739005,0.509793934,234.3943299,5.300274674,0,1,4
02/01/2023 21:00,1.140077896,0.247436907,246.9006947,7.299162663,1,3,1
02/01/2023 22:00,1.269680615,0.303240701,250.1860532,5.314564446,0,2,1
02/01/2023 23:00,2.028561113,0.23275144,240.7353841,8.156852389,1,2,1
03/01/2023 00:00,1.671809145,0.322327084,242.5526769,4.004484435,1,3,2
03/01/2023 01:00,0.618479922,0.125777831,241.0086933,3.496155479,1,2,2
03/01/2023 02:00,1.662041985,0.24539582,242.6518459,9.852690811,2,0,2
03/01/2023 03:00,1.30745886,0.19078788,239.4022062,4.684083745,0,2,0
03/01/2023 04:00,1.161539,0.313533835,239.8271788,3.378175986,0,1,2
03/01/2023 05:00,1.805838144,0.399444738,244.528588,2.515892116,1,0,2
03/01/2023 06:00,2.015499761,0.364600619,251.7281208,8.150206908,2,4,4
03/01/2023 07:00,1.96564006,0.062834064,232.9996438,5.317390971,1,2,0
03/01/2023 08:00,1.080391238,0.504206965,239.4809376,5.49258053,1,2,2
03/01/2023 09:00,1.345393812,0.329527994,234.0976976,5.681596577,2,1,0
03/01/2023 10:00,1.665631716,0.222350086,247.9601245,8.025885769,2,1,2
03/01/2023 11:00,1.987772564,0.315712792,237.0613102,5.640940332,0,2,2
03/01/2023 12:00,1.260412881,0.317618982,232.783996,10.68810756,1,3,3
03/01/2023 13:00,1.407170512,0.233315128,243.190935,6.267521148,1,0,2
03/01/2023 14:00,0.946832513,0.319791667,248.7215556,8.123569534,1,3,3
03/01/2023 15:00,0.901896688,0.239252771,243.3179893,7.610479716,1,1,2
03/01/2023 16:00,1.906262911,0.259563801,241.0239894,5.927105359,0,0,2
03/01/2023 17:00,2.178120014,0.231372086,242.0457046,4.826058028,1,1,3
03/01/2023 18:00,1.463994939,0.156732871,247.0742033,6.663927857,1,0,4
03/01/2023 19:00,2.001766449,0.314583647,235.6290036,7.020197462,3,3,0
03/01/2023 20:00,1.680818013,0.358529944,239.4407645,4.854827904,3,2,5
03/01/2023 21:00,1.177440123,0.35148836,237.7365493,6.332677732,3,1,5
03/01/2023 22:00,1.680697803,0.381992525,234.1606735,8.472409957,0,2,2
03/01/2023 23:00,2.269018283,0.332434021,238.3581237,10.13989548,2,2,1
04/01/2023 00:00,1.48208698,0.24672745,245.5386055,7.708738641,1,0,0
04/01/2023 01:00,2.282321828,0.383966386,242.8330107,9.725519373,1,1,1
04/01/2023 02:00,0.190127448,0.164248246,243.2215525,4.741251578,0,0,3
04/01/2023 03:00,1.910951252,0.209932862,240.7323781,7.403764504,0,1,1
04/01/2023 04:00,1.543523534,0.203579993,242.6166189,8.677039017,0,3,2
04/01/2023 05:00,1.350496325,0.408005606,235.9970483,4.207333334,0,2,0
04/01/2023 06:00,1.545880388,0.394278851,238.4524506,5.028819776,2,1,1
04/01/2023 07:00,0.506215543,0.348730524,240.9600212,9.475809524,0,1,6
04/01/2023 08:00,1.390164056,0.407192987,241.3875793,4.049802288,0,3,2
04/01/2023 09:00,1.678556286,0.212071722,241.6009393,3.317739935,2,1,4
04/01/2023 10:00,2.238947022,0.334859512,239.3083236,9.055963147,0,0,2
04/01/2023 11:00,1.240864891,0.287482557,238.112883,8.39352645,2,2,0
04/01/2023 12:00,1.095753199,0.38468821,255.7888564,6.864240488,3,2,1
04/01/2023 13:00,1.249121478,0.288477577,244.5339364,5.908578491,2,2,1
04/01/2023 14:00,1.957701059,0.261505711,242.0657374,5.122950989,1,0,5
04/01/2023 15:00,1.664375555,0.354090852,238.8339575,6.563897748,1,1,1
04/01/2023 16:00,1.235119898,0.387616917,237.7439059,9.159613915,0,0,1
04/01/2023 17:00,1.756633717,0.233165481,239.345997,6.477132252,1,1,1
04/01/2023 18:00,1.548538775,0.293892433,241.4641442,10.33391853,0,0,2
04/01/2023 19:00,1.984322495,0.194155937,230.5978223,4.204116029,1,3,1
04/01/2023 20:00,1.148973453,0.050193898,232.153052,5.960638491,1,2,2
04/01/2023 21:00,1.336168927,0.320045963,236.8155881,5.253882665,1,2,1
04/01/2023 22:00,1.303945923,0.360890536,241.0356972,3.829716914,1,3,2
04/01/2023 23:00,0.768242526,0.326206681,238.8036343,5.693832534,0,0,4
05/01/2023 00:00,1.648060139,0.105043828,247.3906061,6.834658603,2,0,0
05/01/2023 01:00,1.630527636,0.264915057,232.5880161,7.04846036,0,2,1
05/01/2023 02:00,1.502556728,0.078165224,236.2432727,10.34090436,1,1,1
05/01/2023 03:00,1.382706433,0.436970111,247.6004587,6.928934939,2,4,3
05/01/2023 04:00,0.792314629,0.191394542,240.6555966,8.300273607,2,2,3
05/01/2023 05:00,1.289677339,0.425540361,244.4242129,6.132188493,1,3,4
05/01/2023 06:00,1.328642742,0.394586964,250.2562347,9.356111201,2,0,2
05/01/2023 07:00,1.098861365,0.209940965,236.5309779,10.79689857,0,1,3
05/01/2023 08:00,1.419357144,0.186721505,239.5034283,7.062170262,0,2,3
05/01/2023 09:00,1.702025428,0.335037022,238.6378655,4.014681969,0,2,0
05/01/2023 10:00,2.443092951,0.215567596,230.227035,4.902389954,0,4,2
05/01/2023 11:00,1.587288906,0.310248464,238.448016,6.563868606,1,3,1
05/01/2023 12:00,1.628775195,0.251717241,244.4053109,6.912996071,1,1,2
05/01/2023 13:00,1.462777042,0.121884159,242.7029477,7.396850269,0,1,1
05/01/2023 14:00,0.540614392,0.076953198,243.0954158,6.920395362,0,1,2
05/01/2023 15:00,1.486743062,0.322668425,238.1224551,6.013969833,0,2,1
05/01/2023 16:00,1.530115105,0.243844225,236.7195138,4.727603118,0,0,0
05/01/2023 17:00,2.731621056,0.244691018,246.3462784,6.802276523,2,1,4
05/01/2023 18:00,1.403819518,0.369586384,237.5134143,9.709974715,1,1,2
05/01/2023 19:00,1.650773671,0.417344228,241.4704102,8.039857211,1,1,3
05/01/2023 20:00,1.482644115,0.272745528,240.8166734,7.069407899,1,2,0
05/01/2023 21:00,0.915660981,0.265940129,247.3085851,8.059133848,0,0,3
05/01/2023 22:00,2.071411407,0.350014303,244.8570618,5.257871942,3,2,3
05/01/2023 23:00,1.875966516,0.164306443,233.5237069,4.983469708,3,1,1
06/01/2023 00:00,1.895515974,0.322315305,234.0622342,4.504429791,1,0,1
06/01/2023 01:00,1.045306273,0.355188597,242.8945491,5.749426754,1,0,2
06/01/2023 02:00,2.201397155,0.368023021,239.6783118,5.155988207,2,0,3
06/01/2023 03:00,0.799074469,0.10632473,237.7241411,8.416549481,1,1,0
06/01/2023 04:00,1.793428547,0.223864473,245.0781394,5.049353165,1,1,2
06/01/2023 05:00,2.595227813,0.212173675,240.9372969,4.394556568,0,1,1
06/01/2023 06:00,1.004731837,0.309988695,240.2622869,9.885154358,1,3,1
06/01/2023 07:00,1.216851135,0.348074458,243.8991432,5.097249538,4,1,0
06/01/2023 08:00,1.549825683,0.449671041,238.124455,6.307056915,1,4,2
06/01/2023 09:00,1.248262173,0.250503452,247.8425949,6.902645649,3,1,2
06/01/2023 10:00,0.724668284,0.25024275,236.0597619,3.726613762,3,4,4
06/01/2023 11:00,1.534281487,0.414967202,243.2846453,8.470967539,1,2,1
06/01/2023 12:00,0.968848143,0.329657694,247.1691642,7.274238081,2,4,2
06/01/2023 13:00,1.736796215,0.426765151,233.1135226,9.116768024,0,0,1
06/01/2023 14:00,1.040287883,0.3288728,238.2833241,4.641556126,1,3,1
06/01/2023 15:00,2.274967203,0.184288338,245.711037,6.198251585,0,3,1
06/01/2023 16:00,1.108373354,0.166687165,245.7862227,6.07871151,3,1,0
06/01/2023 17:00,1.338969242,0.144848775,239.142522,6.527776989,0,1,3
06/01/2023 18:00,1.906758609,0.366205183,236.3266445,3.090770503,2,3,1
06/01/2023 19:00,0.884567842,0.418859682,244.7796791,6.221672757,1,0,2
06/01/2023 20:00,1.613729967,0.484936214,245.9177455,3.147072177,0,2,2
06/01/2023 21:00,2.153571377,0.384310533,234.1766833,6.716668142,2,3,1
06/01/2023 22:00,0.696258383,0.416283858,233.9804318,1.742701751,3,4,2
06/01/2023 23:00,1.592316929,0.241998367,241.1262834,2.296826331,2,2,4
07/01/2023 00:00,1.629941397,0.184358418,243.1468032,7.637097433,1,2,1
07/01/2023 01:00,1.890911436,0.385007933,238.5046546,4.90632309,2,1,0
07/01/2023 02:00,0.881524645,0.341768075,243.3964691,4.024283853,4,0,2
07/01/2023 03:00,0.839771693,0.310744437,236.449317,8.541691242,0,2,2
07/01/2023 04:00,1.760970783,0.338737148,229.426532,6.655252435,2,2,2
07/01/2023 05:00,1.648492337,0.332318548,237.8804946,7.744180391,0,3,1
07/01/2023 06:00,1.625246425,0.428381686,240.3161607,5.667515855,0,0,0
07/01/2023 07:00,1.673224105,0.429498558,238.6208002,11.35925739,2,1,5
07/01/2023 08:00,1.159987639,0.354422035,234.2069837,4.790972279,1,1,0
07/01/2023 09:00,1.616126849,0.384580287,230.9217551,9.488991099,2,1,2
07/01/2023 10:00,1.646536237,0.351406255,237.429556,5.87726792,1,1,1
07/01/2023 11:00,1.142824291,0.253883027,244.4882789,2.69097921,1,0,3
07/01/2023 12:00,2.432887256,0.375656467,246.2809872,6.965697491,2,5,2
07/01/2023 13:00,1.73691646,0.160550493,245.9385669,6.629525123,1,0,2
07/01/2023 14:00,0.904348251,0.405389155,235.9204523,3.897356372,2,0,3
07/01/2023 15:00,1.828276804,0.180547706,234.2314684,4.155561446,1,1,2
07/01/2023 16:00,1.012659165,0.328580329,242.4831731,5.950604714,1,1,0
07/01/2023 17:00,1.893542302,0.215484604,243.1755001,6.69949563,2,0,5
07/01/2023 18:00,2.07929779,0.355338898,242.000848,1.058673434,1,1,6
07/01/2023 19:00,1.089658841,0.296607477,229.9296836,8.106242905,1,1,2
07/01/2023 20:00,1.981688065,0.140524404,235.6655771,5.011004052,1,2,4
07/01/2023 21:00,1.706390463,0.342069963,239.851556,3.336505031,2,1,7
07/01/2023 22:00,1.91103008,0.242207922,242.436091,7.882133103,1,3,0
07/01/2023 23:00,2.448396491,0.388114672,243.8365368,5.952764041,3,0,3
08/01/2023 00:00,1.377305942,0.300132569,240.7212676,8.432331554,2,1,1
08/01/2023 01:00,1.123131918,0.339542099,241.653919,6.875904526,1,0,1
08/01/2023 02:00,1.055242785,0.204243104,240.4243273,5.996970994,1,1,2
08/01/2023 03:00,1.092094858,0.241066777,243.4280969,5.69454011,0,1,3
08/01/2023 04:00,1.461449145,0.254136136,241.5643283,6.965425521,0,6,1
08/01/2023 05:00,1.670575987,0.385670248,240.3286883,5.172937482,1,2,2
08/01/2023 06:00,1.6383454,0.467737709,238.658156,4.294854823,1,0,1
08/01/2023 07:00,1.913591625,0.219482825,240.4064571,7.219818245,4,3,2
08/01/2023 08:00,1.506500946,0.407684814,242.4229569,5.711024317,1,1,0
08/01/2023 09:00,2.226767039,0.083032258,241.3373769,6.067135296,1,1,2
08/01/2023 10:00,1.367671583,0.18058106,241.9041321,8.178759672,3,1,0
08/01/2023 11:00,2.860084583,0.204122154,246.7136093,5.772246785,1,0,5
08/01/2023 12:00,1.812833674,0.164749131,241.3258196,6.030067851,1,1,3
08/01/2023 13:00,1.071421222,0.141641161,236.7550074,4.800700977,2,1,3
08/01/2023 14:00,0.964553751,0.341299891,244.4180339,6.861479868,3,1,1
08/01/2023 15:00,1.741236208,0.27859323,233.1690083,6.699655825,1,1,2
08/01/2023 16:00,1.388268607,0.33794054,234.5929331,7.801550264,0,2,3
08/01/2023 17:00,1.857000247,0.369047269,241.6792363,4.841742326,2,2,1
08/01/2023 18:00,1.736618812,0.326561699,242.5819833,5.084366061,1,3,1
08/01/2023 19:00,1.463585544,0.365776318,233.7747439,7.584274798,1,3,1
08/01/2023 20:00,1.076603141,0.293046771,238.0859126,6.504426007,0,2,0
08/01/2023 21:00,0.742576388,0.181300661,236.9695808,4.187563748,1,3,3
08/01/2023 22:00,1.276742524,0.405781418,237.5666184,8.613108135,1,2,1
08/01/2023 23:00,1.928199397,0.241088787,244.7179889,2.603098863,0,1,1
09/01/2023 00:00,1.607046872,0.20644037,243.5325273,7.568569507,1,0,3
09/01/2023 01:00,0.877130611,0.282208212,239.9043891,3.469575928,0,2,1
09/01/2023 02:00,1.586590463,0.208718908,237.2701904,9.771577033,1,2,1
09/01/2023 03:00,1.69265869,0.258256962,233.2517516,2.910800546,1,0,0
09/01/2023 04:00,1.058071282,0.334405392,247.1009247,8.304501304,2,2,3
09/01/2023 05:00,1.576862553,0.334834174,242.9605695,5.83673128,0,1,0
09/01/2023 06:00,1.529104359,0.210216993,236.4666545,5.26679486,1,2,2
09/01/2023 07:00,0.928514851,0.251229463,243.5979975,6.370793313,0,3,2
09/01/2023 08:00,1.67889368,0.4074333,239.6488819,7.263800678,0,2,4
09/01/2023 09:00,1.780392263,0.349640012,238.5644525,4.191198995,1,1,3
09/01/2023 10:00,2.041525622,0.507506504,242.1760576,4.36842455,0,0,2
09/01/2023 11:00,2.026901026,0.418012817,236.2925088,7.29920973,2,2,5
09/01/2023 12:00,0.811165316,0.414429307,238.2812174,2.585314093,3,3,1
09/01/2023 13:00,1.03108748,0.161213145,240.6073053,4.831541814,2,2,4
09/01/2023 14:00,1.757517634,0.376386035,237.502744,12.08137391,1,1,3
09/01/2023 15:00,1.756892975,0.29468932,243.3454261,4.063974071,2,3,1
09/01/2023 16:00,1.757523843,0.24490182,249.3453325,8.295605584,0,1,2
09/01/2023 17:00,3.426365745,0.316801534,236.2285093,4.828098463,0,2,1
09/01/2023 18:00,1.785445255,0.394521153,231.6743735,7.01809029,2,1,3
09/01/2023 19:00,2.06778282,0.350083159,229.9912992,7.308711381,0,3,3
09/01/2023 20:00,1.977000882,0.21215262,239.2476593,8.25791347,1,2,1
09/01/2023 21:00,1.825695626,0.374245891,236.684177,5.599492346,0,4,3
09/01/2023 22:00,1.342365378,0.236241246,241.0393025,9.977769278,0,2,3
09/01/2023 23:00,1.87948461,0.321668312,240.6629884,4.821326871,0,3,4
10/01/2023 00:00,1.113587393,0.269664993,231.9839158,6.468440827,3,2,3
10/01/2023 01:00,1.381590697,0.278113375,230.9255809,6.490553864,2,1,4
10/01/2023 02:00,1.257318226,0.376624298,241.4796662,3.75606376,0,4,2
10/01/2023 03:00,1.54093707,0.195980628,240.6771442,5.42825549,2,2,1
10/01/2023 04:00,2.657329283,0.494519507,237.87091,6.323026998,0,2,1
10/01/2023 05:00,0.566367404,0.117891393,231.7142821,5.135757914,3,1,2
10/01/2023 06:00,1.843130095,0.240233232,242.3569563,10.88184793,1,3,0
10/01/2023 07:00,0.693642064,0.337021189,246.3594977,4.322752653,3,3,1
10/01/2023 08:00,1.264034067,0.358431417,241.3899122,8.358848936,3,2,3
10/01/2023 09:00,2.044475298,0.289952428,235.7626305,7.712919626,2,1,1
10/01/2023 10:00,1.53214001,0.29426093,240.2227608,5.972275731,1,3,1
10/01/2023 11:00,0.961127611,0.341055009,233.1694296,4.269581892,2,1,2
10/01/2023 12:00,1.142348145,0.276893052,245.2898036,4.463489359,1,1,3
10/01/2023 13:00,1.839798874,0.439318126,240.4092217,4.964065402,3,1,0
10/01/2023 14:00,1.134816684,0.383934911,231.1592154,2.428517436,0,0,1
10/01/2023 15:00,1.608229295,0.387282435,238.4966282,3.993069148,0,0,3
10/01/2023 16:00,1.52278592,0.203384328,242.3165076,3.035046969,1,2,0
10/01/2023 17:00,1.174199826,0.292061158,238.3347619,8.691750006,0,2,6
10/01/2023 18:00,2.571972045,0.269953405,238.6205214,7.236924785,1,2,2
10/01/2023 19:00,1.816959511,0.199439862,233.877989,7.571948198,1,1,1
10/01/2023 20:00,0.487428707,0.336016418,242.8327049,7.177663903,3,1,0
10/01/2023 21:00,1.593227157,0.246235424,236.757654,6.333935247,3,3,1
10/01/2023 22:00,1.169106768,0.365540383,229.2177731,8.921360664,2,0,3
10/01/2023 23:00,1.926216667,0.192980844,238.1437131,4.778474689,4,2,1
11/01/2023 00:00,1.103739631,0.471904061,244.9057486,6.213339311,1,1,3
11/01/2023 01:00,1.442631779,0.210366734,238.0653528,7.494117656,0,1,0
11/01/2023 02:00,1.752493639,0.321930234,248.6899249,3.357581536,1,2,3
11/01/2023 03:00,1.932877597,0.379185931,242.1448397,12.19317779,2,3,2
11/01/2023 04:00,0.899851796,0.242935957,241.6937908,6.057131526,0,1,1
11/01/2023 05:00,1.332749382,0.385246864,239.3580087,6.283978901,0,4,1
11/01/2023 06:00,1.262527344,0.17708164,239.658569,8.513756063,1,2,6
11/01/2023 07:00,1.173335384,0.44521177,238.6828818,7.829910666,3,1,8
11/01/2023 08:00,2.38272712,0.301414926,238.488653,6.076156039,0,4,5
11/01/2023 09:00,1.702490855,0.240358859,242.6543358,6.260258876,1,1,0
11/01/2023 10:00,0.869558023,0.270081823,235.3208439,2.991702938,1,2,1
11/01/2023 11:00,1.958930974,0.380891927,234.6205309,4.887068444,0,1,1
11/01/2023 12:00,2.561078099,0.241554471,234.3840247,7.034420432,0,0,1
11/01/2023 13:00,2.01623263,0.225064231,250.2282727,6.887785678,1,1,2
11/01/2023 14:00,0.740315017,0.27784634,242.6517145,8.4423315,0,1,2
11/01/2023 15:00,1.257882964,0.182303789,241.522461,5.758997884,2,1,0
11/01/2023 16:00,2.133455575,0.482054391,234.7124266,3.225426973,1,2,1
11/01/2023 17:00,1.146165267,0.243360541,243.1167115,8.113460862,2,1,2
11/01/2023 18:00,1.721909714,0.383161679,239.4171433,8.872178692,2,1,0
11/01/2023 19:00,1.887317027,0.320947008,241.0708447,7.796489146,2,3,2
11/01/2023 20:00,1.036534764,0.201546595,235.1168984,5.672732658,1,0,2
11/01/2023 21:00,1.470237322,0.299404529,240.8013443,8.088772104,2,2,0
11/01/2023 22:00,-0.12063367,0.378400278,237.8808323,12.85782096,3,1,2
11/01/2023 23:00,0.987806179,0.281173866,236.1719442,6.230304629,1,0,2
12/01/2023 00:00,1.373715924,0.419311295,243.6705317,3.376526616,1,1,0
12/01/2023 01:00,0.876108409,0.402151539,232.311461,4.827429901,2,1,4
12/01/2023 02:00,2.316205652,0.391891485,242.8238813,7.250952001,0,1,2
12/01/2023 03:00,0.784929311,0.254034323,243.4224307,2.790391378,1,2,0
12/01/2023 04:00,1.279977757,0.192015755,235.6017816,6.33880615,2,0,1
12/01/2023 05:00,1.565370289,0.238641239,235.8983577,6.760673301,2,0,2
12/01/2023 06:00,2.220636645,0.319624094,238.8848716,9.07024348,1,1,0
12/01/2023 07:00,0.782068924,0.354578671,241.4101811,8.620389712,0,2,4
12/01/2023 08:00,2.081581876,0.08284286,239.235725,7.729169584,0,0,3
12/01/2023 09:00,1.505116531,0.29918868,242.1678123,1.674641979,1,1,1
12/01/2023 10:00,1.009245674,0.315808923,248.8148983,7.842106256,2,1,0
12/01/2023 11:00,1.731051737,0.272245574,237.4614162,7.411026772,0,0,4
12/01/2023 12:00,1.599529848,0.429127384,231.4241001,6.511888754,0,3,0
12/01/2023 13:00,1.199891561,0.342178007,244.1296179,2.539555748,0,2,2
12/01/2023 14:00,1.534901042,0.431019191,248.4165729,4.446452182,1,1,1
12/01/2023 15:00,1.307343202,0.278403948,241.9638418,3.666354461,1,1,0
12/01/2023 16:00,1.556758673,0.393747749,234.5612566,1.969983121,1,1,3
12/01/2023 17:00,1.831065337,0.463506639,239.3805382,5.994169697,2,4,2
12/01/2023 18:00,2.293008408,0.431169345,234.4073826,4.404355757,0,3,0
12/01/2023 19:00,0.881092251,0.190785841,243.2142775,11.25061116,1,3,2
12/01/2023 20:00,2.566516687,0.274632392,233.243548,5.662456121,3,2,1
12/01/2023 21:00,0.5239561,0.265483529,238.4993561,8.587506312,0,4,6
12/01/2023 22:00,1.424107452,0.348925454,234.9783109,2.861801951,1,0,0
12/01/2023 23:00,1.794158603,0.368635356,240.6341234,4.939820828,3,0,5
13/01/2023 00:00,1.640495934,0.216110733,238.1682916,6.193795752,2,0,1
13/01/2023 01:00,1.18865024,0.306783851,240.8838105,4.183692103,3,1,1
13/01/2023 02:00,1.395938875,0.098007267,240.1117528,5.15559863,2,0,2
13/01/2023 03:00,1.253499533,0.444194501,235.0667049,5.564098188,1,3,4
13/01/2023 04:00,1.205317622,0.248762576,243.1343853,5.532184029,1,1,4
13/01/2023 05:00,1.924801049,0.305586394,239.7561717,9.710237146,1,2,1
13/01/2023 06:00,1.678507743,0.269035029,235.057355,6.756452571,1,3,2
13/01/2023 07:00,1.153545202,0.414602758,251.2046328,6.959021126,1,4,3
13/01/2023 08:00,1.949799938,0.016249356,242.3821508,7.079309549,0,0,1
13/01/2023 09:00,1.65364976,0.298338966,239.2336972,7.225252755,1,0,2
13/01/2023 10:00,1.906431059,0.289418124,247.0760226,5.834226032,0,0,2
13/01/2023 11:00,1.814814421,0.254636361,249.209078,5.358507257,0,1,3
13/01/2023 12:00,1.085502495,0.472622655,239.2732529,6.333632119,1,2,2
13/01/2023 13:00,1.21990948,0.211267054,241.7369874,8.313607898,0,0,2
13/01/2023 14:00,1.873646803,0.377179618,235.0599859,8.252476377,1,1,5
13/01/2023 15:00,1.805185133,0.335625279,239.2640362,5.519203049,4,3,3
13/01/2023 16:00,1.489549203,0.426151925,239.0046872,7.535687389,1,2,2
13/01/2023 17:00,1.558663692,0.233281092,240.9241352,5.610830674,0,2,3
13/01/2023 18:00,2.138832448,0.22670311,241.6638024,6.067741099,0,1,1
13/01/2023 19:00,1.204214306,0.409606991,242.7991422,5.052953237,0,0,2
13/01/2023 20:00,1.773548691,0.342532131,241.1882133,5.636709722,1,1,5
13/01/2023 21:00,1.398903674,0.145506265,233.9462869,8.682660139,0,1,3
13/01/2023 22:00,1.391159398,0.246069499,235.3076645,6.184842295,0,1,2
13/01/2023 23:00,2.049388426,0.338638265,237.2679619,6.270565017,1,5,0
14/01/2023 00:00,1.912708174,0.383776422,238.588797,3.105564441,1,2,4
14/01/2023 01:00,1.906754818,0.232076935,245.2538715,5.381512185,1,1,1
14/01/2023 02:00,2.152739404,0.008574401,234.1853051,5.517370193,0,2,0
14/01/2023 03:00,1.510501921,0.352322319,238.2129248,4.341713029,1,4,4
14/01/2023 04:00,1.840976486,0.177967931,244.7650475,6.043330823,2,0,0
14/01/2023 05:00,1.344866622,0.09826612,238.5006126,5.14163542,0,1,3
14/01/2023 06:00,1.662083176,0.016767408,242.3020782,6.15999171,0,1,2
14/01/2023 07:00,1.434928473,0.381398086,239.3022898,6.24300602,0,0,2
14/01/2023 08:00,1.548497982,0.312861745,241.2839163,4.088491284,2,0,2
14/01/2023 09:00,1.797578513,0.277434362,238.8576373,5.202596435,3,2,0
14/01/2023 10:00,1.090889658,0.438902436,243.3353274,6.154748566,2,0,4
14/01/2023 11:00,2.546193638,0.363732468,232.274718,8.368598862,0,4,1
14/01/2023 12:00,0.996991309,0.461630004,238.18344,6.513438346,2,4,2
14/01/2023 13:00,0.892905694,0.160726453,241.4828634,4.67612964,1,2,2
14/01/2023 14:00,2.079055437,0.296544938,242.6684762,6.798009518,1,4,1
14/01/2023 15:00,1.895831347,0.138328663,247.4647631,9.415097779,0,0,2
14/01/2023 16:00,1.812059909,0.277061767,238.0448767,7.833412945,3,0,3
14/01/2023 17:00,1.814172755,0.275138415,247.3974088,7.095053061,1,2,1
14/01/2023 18:00,1.493876614,0.362661364,236.7048809,7.451180351,2,3,1
14/01/2023 19:00,1.051372814,0.304556388,246.6432321,8.879908083,0,0,5
14/01/2023 20:00,1.537902279,0.362340714,244.0873356,8.151253588,0,2,1
14/01/2023 21:00,1.161419144,0.370344013,235.4327071,7.133520762,1,1,3
14/01/2023 22:00,1.987559867,0.515492868,241.5351962,8.137284439,5,1,1
14/01/2023 23:00,1.426471309,0.268470334,239.7438208,3.836697807,2,2,1
15/01/2023 00:00,1.087251402,0.20589773,243.127923,2.995469495,0,1,1
15/01/2023 01:00,1.339307079,0.324608362,238.8836421,6.314197301,4,0,0
15/01/2023 02:00,1.706465727,0.219771997,238.4637689,6.137361419,1,0,4
